scope,method_code,method_name,asin,status,status_reason,sample_count,mad,poa,mae,wape,bias
week_pbf_3,M10,Linear Smoothing,B0FG7LXJCL,success,,3,5.5,203.125,5.5,1.03125,1.03125
week_pbf_3,M10,Linear Smoothing,B0FG7M4HR5,success,,3,6.555556,123.577237,6.555556,0.479675,0.235772
week_pbf_3,M10,Linear Smoothing,B0FG7RTH25,success,,3,14.777778,162.146893,14.777778,0.751412,0.621469
week_pbf_3,M10,Linear Smoothing,B0FG88HKMG,success,,3,7.388889,223.14815,7.388889,1.231482,1.231482
week_pbf_3,M10,Linear Smoothing,B0FG88HSWH,success,,3,1.555556,146.66666,1.555556,0.933333,0.466667
week_pbf_3,M10,Linear Smoothing,B0FG88ZKR1,success,,3,15.055555,186.858973,15.055555,0.86859,0.86859
week_pbf_3,M10,Linear Smoothing,B0FG8CKTG9,success,,3,5.666667,57.142857,5.666667,0.607143,-0.428571
week_pbf_3,M10,Linear Smoothing,B0FHV8LP6S,success,,3,4.166667,183.333333,4.166667,0.833333,0.833333
week_pbf_3,M10,Linear Smoothing,B0FHVLLTF6,success,,3,3.944445,64.285714,3.944445,0.563492,-0.357143
week_pbf_3,M10,Linear Smoothing,B0FHVT4MNF,success,,3,0.611111,283.3333,0.611111,1.833333,1.833333
week_pbf_3,M10,Linear Smoothing,B0FJFNH72W,success,,3,1.722222,106.481483,1.722222,0.287037,0.064815
week_pbf_3,M10,Linear Smoothing,B0FL7P8Q9L,success,,3,5.833333,187.5,5.833333,0.875,0.875
week_pbf_3,M10,Linear Smoothing,B0FLJSHSFS,success,,3,15.055556,178.333334,15.055556,0.903333,0.783333
week_pbf_3,M10,Linear Smoothing,B0FLJZZWLZ,success,,3,16.5,276.785711,16.5,1.767857,1.767857
week_pbf_3,M10,Linear Smoothing,B0FMDX4JNH,success,,3,4.611111,724.99995,4.611111,6.916666,6.249999
week_pbf_3,M10,Linear Smoothing,B0FN3GPQPP,success,,3,1.388889,143.750013,1.388889,0.520833,0.4375
week_pbf_3,M10,Linear Smoothing,B0FNM7DK96,success,,3,31.388889,58.259587,31.388889,0.833333,-0.417404
week_pbf_3,M10,Linear Smoothing,B0FNRM3Z2W,success,,3,3.055556,106.11111,3.055556,0.305556,0.061111
week_pbf_3,M10,Linear Smoothing,B0FNRNDRSN,success,,3,11.333333,48.484848,11.333333,0.515152,-0.515152
week_pbf_3,M10,Linear Smoothing,B0FP93ZF8L,success,,3,7.666667,132.520327,7.666667,0.560976,0.325203
week_pbf_3,M10,Linear Smoothing,B0FP94W8PZ,success,,3,5.166667,120.666667,5.166667,0.206667,0.206667
week_pbf_3,M10,Linear Smoothing,B0FPRBWP9V,success,,3,4.0,154.54545,4.0,0.545454,0.545454
week_pbf_3,M10,Linear Smoothing,B0FRDKYSB6,success,,3,6.0,185.714286,6.0,0.857143,0.857143
week_pbf_3,M10,Linear Smoothing,B0FRFFPLG7,success,,3,1.5,102.083333,1.5,0.1875,0.020833
week_pbf_3,M10,Linear Smoothing,B0FVKMRJTQ,success,,3,4.333333,86.666667,4.333333,0.866667,-0.133333
week_pbf_3,M10,Linear Smoothing,B0FXL8R4RS,success,,3,4.333333,141.666667,4.333333,0.541667,0.416667
week_pbf_3,M10,Linear Smoothing,B0FXL96HWM,success,,3,5.555556,139.68254,5.555556,0.396825,0.396825
week_pbf_3,M10,Linear Smoothing,B0G3PMF8HY,success,,3,5.277778,51.333332,5.277778,0.633333,-0.486667
week_pbf_3,M11,Exponential Smoothing,B09L62YVGX,success,,3,15.0,112.475633,15.0,0.263158,0.124756
week_pbf_3,M11,Exponential Smoothing,B09RV49DW5,success,,3,1.833333,123.913039,1.833333,0.23913,0.23913
week_pbf_3,M11,Exponential Smoothing,B09RVVQWD2,success,,3,8.333333,135.294118,8.333333,0.367647,0.352941
week_pbf_3,M11,Exponential Smoothing,B0B18XTX3L,success,,3,44.5,119.50797,44.5,0.277547,0.19508
week_pbf_3,M11,Exponential Smoothing,B0B1C64GGG,success,,3,8.111111,447.619043,8.111111,3.47619,3.47619
week_pbf_3,M11,Exponential Smoothing,B0B8MWQZ1T,success,,3,2.444444,108.943089,2.444444,0.089431,0.089431
week_pbf_3,M11,Exponential Smoothing,B0B8MZZ37D,success,,3,33.777778,118.271605,33.777778,0.375309,0.182716
week_pbf_3,M11,Exponential Smoothing,B0B9GN2P4L,success,,3,4.777778,108.080809,4.777778,0.434343,0.080808
week_pbf_3,M11,Exponential Smoothing,B0B9RY9YMC,success,,3,35.222222,115.204678,35.222222,0.37076,0.152047
week_pbf_3,M11,Exponential Smoothing,B0B9Y3YL58,success,,3,2.111111,666.6667,2.111111,6.333333,5.666667
week_pbf_3,M11,Exponential Smoothing,B0B9Y4DL4B,success,,3,2.5,104.629633,2.5,0.416667,0.046296
week_pbf_3,M11,Exponential Smoothing,B0BG89GBDF,success,,3,11.666667,122.077922,11.666667,0.454545,0.220779
week_pbf_3,M11,Exponential Smoothing,B0BGHMLJYD,success,,3,5.222222,124.561405,5.222222,0.824561,0.245614
week_pbf_3,M11,Exponential Smoothing,B0BJ1JKY1T,success,,3,1.277778,135.185189,1.277778,0.425926,0.351852
week_pbf_3,M11,Exponential Smoothing,B0BJ1JW6PY,success,,3,1.888889,127.083331,1.888889,0.354167,0.270833
week_pbf_3,M11,Exponential Smoothing,B0BJ1NZV67,success,,3,24.333333,237.735849,24.333333,1.377358,1.377358
week_pbf_3,M11,Exponential Smoothing,B0BZYCBP3C,success,,3,13.055555,95.273632,13.055555,0.194859,-0.047264
week_pbf_3,M11,Exponential Smoothing,B0BZYD5VVL,success,,3,7.666667,141.071429,7.666667,0.410714,0.410714
week_pbf_3,M11,Exponential Smoothing,B0C1G82F7Z,success,,3,5.888889,163.095236,5.888889,0.630952,0.630952
week_pbf_3,M11,Exponential Smoothing,B0C1GNZHF7,success,,3,0.611111,83.3333,0.611111,1.833333,-0.166667
week_pbf_3,M11,Exponential Smoothing,B0C4XXMZVZ,success,,3,11.444445,103.797468,11.444445,0.434599,0.037975
week_pbf_3,M11,Exponential Smoothing,B0C9GP9ZYC,success,,3,39.333333,118.556701,39.333333,0.608247,0.185567
week_pbf_3,M11,Exponential Smoothing,B0CDWJS9J6,success,,3,6.722222,137.34568,6.722222,0.373457,0.373457
week_pbf_3,M11,Exponential Smoothing,B0CDWL5QCF,success,,3,3.944444,135.333332,3.944444,0.473333,0.353333
week_pbf_3,M11,Exponential Smoothing,B0CG5X113C,success,,3,17.222222,143.820225,17.222222,0.580524,0.438202
week_pbf_3,M11,Exponential Smoothing,B0CGL9G1S7,success,,3,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M11,Exponential Smoothing,B0CH2TV8FC,success,,3,22.5,112.404371,22.5,0.221311,0.124044
week_pbf_3,M11,Exponential Smoothing,B0CHMCHP2W,success,,3,9.111111,121.354166,9.111111,0.213542,0.213542
week_pbf_3,M11,Exponential Smoothing,B0CJLR2RRC,success,,3,22.055556,136.55617,22.055556,0.365562,0.365562
week_pbf_3,M11,Exponential Smoothing,B0CNC1P8D7,success,,3,9.777778,111.111112,9.777778,0.376068,0.111111
week_pbf_3,M11,Exponential Smoothing,B0CNKHTGHX,success,,3,2.555555,87.5,2.555555,0.958333,-0.125
week_pbf_3,M11,Exponential Smoothing,B0CNQR8JS1,success,,3,4.611111,105.147059,4.611111,0.203431,0.051471
week_pbf_3,M11,Exponential Smoothing,B0CNQSGKD3,success,,3,12.222222,139.25926,12.222222,0.814815,0.392593
week_pbf_3,M11,Exponential Smoothing,B0CNQVNDVZ,success,,3,14.5,227.941176,14.5,1.279412,1.279412
week_pbf_3,M11,Exponential Smoothing,B0CPPGCN8X,success,,3,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M11,Exponential Smoothing,B0CQP4SZWF,success,,3,20.0,399.999995,20.0,3.0,3.0
week_pbf_3,M11,Exponential Smoothing,B0CRH28P3Z,success,,3,12.944444,147.484277,12.944444,0.732704,0.474843
week_pbf_3,M11,Exponential Smoothing,B0CWL5CY6S,success,,3,6.5,0.0,6.5,0.0,0.0
week_pbf_3,M11,Exponential Smoothing,B0CWLBNHQJ,success,,3,1.833333,0.0,1.833333,0.0,0.0
week_pbf_3,M11,Exponential Smoothing,B0CYSWN5DJ,success,,3,4.388889,132.113822,4.388889,0.321138,0.321138
week_pbf_3,M11,Exponential Smoothing,B0CYSZBGQZ,success,,3,7.944445,191.666669,7.944445,0.916667,0.916667
week_pbf_3,M11,Exponential Smoothing,B0CZ6X8KKY,success,,3,1.055556,90.740744,1.055556,0.351852,-0.092593
week_pbf_3,M11,Exponential Smoothing,B0D1K7KT6S,success,,3,5.055556,77.564104,5.055556,0.583333,-0.224359
week_pbf_3,M11,Exponential Smoothing,B0D1TMJ778,success,,3,14.944445,214.957267,14.944445,1.149573,1.149573
week_pbf_3,M11,Exponential Smoothing,B0D1TQ9SX3,success,,3,12.5,160.483873,12.5,0.604839,0.604839
week_pbf_3,M11,Exponential Smoothing,B0D1TST78J,success,,3,5.611111,210.416663,5.611111,2.104167,1.104167
week_pbf_3,M11,Exponential Smoothing,B0D1TVCZ1B,success,,3,5.444444,227.777775,5.444444,1.361111,1.277778
week_pbf_3,M11,Exponential Smoothing,B0D41179DF,success,,3,4.833334,140.666668,4.833334,0.58,0.406667
week_pbf_3,M11,Exponential Smoothing,B0D6YW956F,success,,3,11.111111,77.419355,11.111111,0.537634,-0.225806
week_pbf_3,M11,Exponential Smoothing,B0D6Z39PJ9,success,,3,16.222222,78.16092,16.222222,0.559387,-0.218391
week_pbf_3,M11,Exponential Smoothing,B0D7VK61PM,success,,3,2.944445,125.55556,2.944445,0.588889,0.255556
week_pbf_3,M11,Exponential Smoothing,B0D8HSZ3HG,success,,3,41.833333,77.496159,41.833333,0.578341,-0.225038
week_pbf_3,M11,Exponential Smoothing,B0D8J44SK7,success,,3,6.222222,0.0,6.222222,0.0,0.0
week_pbf_3,M11,Exponential Smoothing,B0DB26MDYC,success,,3,3.055556,132.456142,3.055556,0.482456,0.324561
week_pbf_3,M11,Exponential Smoothing,B0DC5Y2CFQ,success,,3,30.166667,102.806563,30.166667,0.234456,0.028066
week_pbf_3,M11,Exponential Smoothing,B0DC5YLJRS,success,,3,109.0,116.269285,109.0,0.458626,0.162693
week_pbf_3,M11,Exponential Smoothing,B0DCBZNM8W,success,,3,3.166667,85.294118,3.166667,0.558824,-0.147059
week_pbf_3,M11,Exponential Smoothing,B0DCP1XYK4,success,,3,5.5,129.166664,5.5,0.589286,0.291667
week_pbf_3,M11,Exponential Smoothing,B0DCP2WVH3,success,,3,12.0,130.769231,12.0,0.346154,0.307692
week_pbf_3,M11,Exponential Smoothing,B0DCVTRSYL,success,,3,4.555556,118.62745,4.555556,0.401961,0.186274
week_pbf_3,M11,Exponential Smoothing,B0DCZJKKYZ,success,,3,2.555555,138.888883,2.555555,0.638889,0.388889
week_pbf_3,M11,Exponential Smoothing,B0DDXTK193,success,,3,19.611111,120.451237,19.611111,0.256914,0.204512
week_pbf_3,M11,Exponential Smoothing,B0DHCDYQVV,success,,3,4.0,107.142857,4.0,0.428571,0.071429
week_pbf_3,M11,Exponential Smoothing,B0DHTTFSQF,success,,3,4.333333,116.049385,4.333333,0.481481,0.160494
week_pbf_3,M11,Exponential Smoothing,B0DJMQ6FB4,success,,3,1.222222,173.33332,1.222222,0.733333,0.733333
week_pbf_3,M11,Exponential Smoothing,B0DJMQX75K,success,,3,10.833333,118.719807,10.833333,0.235507,0.187198
week_pbf_3,M11,Exponential Smoothing,B0DK14LJ9K,success,,3,5.111111,142.028987,5.111111,0.666667,0.42029
week_pbf_3,M11,Exponential Smoothing,B0DK15J8C9,success,,3,6.611111,146.124033,6.611111,0.46124,0.46124
week_pbf_3,M11,Exponential Smoothing,B0DKG3TVMZ,success,,3,3.555556,116.666668,3.555556,0.484849,0.166667
week_pbf_3,M11,Exponential Smoothing,B0DLNMRGYD,success,,3,5.888889,76.388892,5.888889,0.736111,-0.236111
week_pbf_3,M11,Exponential Smoothing,B0DM8RK8CH,success,,3,2.055555,183.333333,2.055555,2.055555,0.833333
week_pbf_3,M11,Exponential Smoothing,B0DM97W294,success,,3,4.333333,92.753626,4.333333,0.565217,-0.072464
week_pbf_3,M11,Exponential Smoothing,B0DM98MJSS,success,,3,7.222222,296.9697,7.222222,1.969697,1.969697
week_pbf_3,M11,Exponential Smoothing,B0DPWVZHKF,success,,3,49.055556,90.688019,49.055556,0.523725,-0.09312
week_pbf_3,M11,Exponential Smoothing,B0DPWXX689,success,,3,75.333333,175.585284,75.333333,0.755853,0.755853
week_pbf_3,M11,Exponential Smoothing,B0DPYJH6WZ,success,,3,7.888889,269.047614,7.888889,1.690476,1.690476
week_pbf_3,M11,Exponential Smoothing,B0DR291RSW,success,,3,5.722222,171.527779,5.722222,0.715278,0.715278
week_pbf_3,M11,Exponential Smoothing,B0DSFP2PGQ,success,,3,11.277778,299.019606,11.277778,1.990196,1.990196
week_pbf_3,M11,Exponential Smoothing,B0DSVFNL6H,success,,3,6.333333,95.726497,6.333333,0.487179,-0.042735
week_pbf_3,M11,Exponential Smoothing,B0DT99PJPD,success,,3,2.777778,100.000005,2.777778,0.396825,0.0
week_pbf_3,M11,Exponential Smoothing,B0DXFBCP4K,success,,3,21.388889,141.666666,21.388889,0.416667,0.416667
week_pbf_3,M11,Exponential Smoothing,B0DYV6LF8B,success,,3,54.111111,169.373219,54.111111,0.693732,0.693732
week_pbf_3,M11,Exponential Smoothing,B0DYV7F7FY,success,,3,86.555556,145.715962,86.555556,0.45716,0.45716
week_pbf_3,M11,Exponential Smoothing,B0F18RMRNM,success,,3,11.666667,162.318839,11.666667,0.76087,0.623188
week_pbf_3,M11,Exponential Smoothing,B0F1MXTY5G,success,,3,2.722222,115.714286,2.722222,0.233333,0.157143
week_pbf_3,M11,Exponential Smoothing,B0F1T6XX5W,success,,3,5.611111,941.6667,5.611111,8.416667,8.416667
week_pbf_3,M11,Exponential Smoothing,B0F216G4LP,success,,3,1.5,134.848491,1.5,0.409091,0.348485
week_pbf_3,M11,Exponential Smoothing,B0F29BPRS9,success,,3,1.611111,55.0,1.611111,0.483333,-0.45
week_pbf_3,M11,Exponential Smoothing,B0F2FL8VTC,success,,3,7.388889,63.88889,7.388889,0.527778,-0.361111
week_pbf_3,M11,Exponential Smoothing,B0F2SXBWND,success,,3,12.333334,182.222224,12.333334,0.822222,0.822222
week_pbf_3,M11,Exponential Smoothing,B0F387V2TP,success,,3,2.277778,80.158729,2.277778,0.325397,-0.198413
week_pbf_3,M11,Exponential Smoothing,B0F38CVQNL,success,,3,3.333333,600.0,3.333333,5.0,5.0
week_pbf_3,M11,Exponential Smoothing,B0F48124VG,success,,3,1.388889,238.8889,1.388889,1.388889,1.388889
week_pbf_3,M11,Exponential Smoothing,B0F484FL35,success,,3,7.611111,107.575756,7.611111,0.415152,0.075758
week_pbf_3,M11,Exponential Smoothing,B0F5PM7CBH,success,,3,1.555556,216.666675,1.555556,1.166667,1.166667
week_pbf_3,M11,Exponential Smoothing,B0F6V5H17H,success,,3,11.5,272.5,11.5,1.725,1.725
week_pbf_3,M11,Exponential Smoothing,B0F888CXTR,success,,3,9.222222,262.745094,9.222222,1.627451,1.627451
week_pbf_3,M11,Exponential Smoothing,B0F8Z879Y3,success,,3,4.555556,236.66667,4.555556,1.366667,1.366667
week_pbf_3,M11,Exponential Smoothing,B0F93D1V91,success,,3,60.833333,113.319088,60.833333,0.779915,0.133191
week_pbf_3,M11,Exponential Smoothing,B0F99LQHP9,success,,3,4.555555,137.777773,4.555555,0.911111,0.377778
week_pbf_3,M11,Exponential Smoothing,B0F9YKQD75,success,,3,9.611111,151.488095,9.611111,0.514881,0.514881
week_pbf_3,M11,Exponential Smoothing,B0FCSCBJGB,success,,3,2.222222,195.2381,2.222222,0.952381,0.952381
week_pbf_3,M11,Exponential Smoothing,B0FDQS6NY4,success,,3,4.666667,108.0,4.666667,0.56,0.08
week_pbf_3,M11,Exponential Smoothing,B0FFMV6VR2,success,,3,3.333333,600.0,3.333333,5.0,5.0
week_pbf_3,M11,Exponential Smoothing,B0FFSZ4MGN,success,,3,0.611111,107.142857,0.611111,0.261905,0.071429
week_pbf_3,M11,Exponential Smoothing,B0FG7LXJCL,success,,3,5.5,203.125,5.5,1.03125,1.03125
week_pbf_3,M11,Exponential Smoothing,B0FG7M4HR5,success,,3,6.555556,123.577237,6.555556,0.479675,0.235772
week_pbf_3,M11,Exponential Smoothing,B0FG7RTH25,success,,3,14.777778,162.146893,14.777778,0.751412,0.621469
week_pbf_3,M11,Exponential Smoothing,B0FG88HKMG,success,,3,7.388889,223.14815,7.388889,1.231482,1.231482
week_pbf_3,M11,Exponential Smoothing,B0FG88HSWH,success,,3,1.555556,146.66666,1.555556,0.933333,0.466667
week_pbf_3,M11,Exponential Smoothing,B0FG88ZKR1,success,,3,15.055555,186.858973,15.055555,0.86859,0.86859
week_pbf_3,M11,Exponential Smoothing,B0FG8CKTG9,success,,3,5.666667,57.142857,5.666667,0.607143,-0.428571
week_pbf_3,M11,Exponential Smoothing,B0FHV8LP6S,success,,3,4.166667,183.333333,4.166667,0.833333,0.833333
week_pbf_3,M11,Exponential Smoothing,B0FHVLLTF6,success,,3,3.944445,64.285714,3.944445,0.563492,-0.357143
week_pbf_3,M11,Exponential Smoothing,B0FHVT4MNF,success,,3,0.611111,283.3333,0.611111,1.833333,1.833333
week_pbf_3,M11,Exponential Smoothing,B0FJFNH72W,success,,3,1.722222,106.481483,1.722222,0.287037,0.064815
week_pbf_3,M11,Exponential Smoothing,B0FL7P8Q9L,success,,3,5.833333,187.5,5.833333,0.875,0.875
week_pbf_3,M11,Exponential Smoothing,B0FLJSHSFS,success,,3,15.055556,178.333334,15.055556,0.903333,0.783333
week_pbf_3,M11,Exponential Smoothing,B0FLJZZWLZ,success,,3,16.5,276.785711,16.5,1.767857,1.767857
week_pbf_3,M11,Exponential Smoothing,B0FMDX4JNH,success,,3,4.611111,724.99995,4.611111,6.916666,6.249999
week_pbf_3,M11,Exponential Smoothing,B0FN3GPQPP,success,,3,1.388889,143.750013,1.388889,0.520833,0.4375
week_pbf_3,M11,Exponential Smoothing,B0FNM7DK96,success,,3,31.388889,58.259587,31.388889,0.833333,-0.417404
week_pbf_3,M11,Exponential Smoothing,B0FNRM3Z2W,success,,3,3.055556,106.11111,3.055556,0.305556,0.061111
week_pbf_3,M11,Exponential Smoothing,B0FNRNDRSN,success,,3,11.333333,48.484848,11.333333,0.515152,-0.515152
week_pbf_3,M11,Exponential Smoothing,B0FP93ZF8L,success,,3,7.666667,132.520327,7.666667,0.560976,0.325203
week_pbf_3,M11,Exponential Smoothing,B0FP94W8PZ,success,,3,5.166667,120.666667,5.166667,0.206667,0.206667
week_pbf_3,M11,Exponential Smoothing,B0FPRBWP9V,success,,3,4.0,154.54545,4.0,0.545454,0.545454
week_pbf_3,M11,Exponential Smoothing,B0FRDKYSB6,success,,3,6.0,185.714286,6.0,0.857143,0.857143
week_pbf_3,M11,Exponential Smoothing,B0FRFFPLG7,success,,3,1.5,102.083333,1.5,0.1875,0.020833
week_pbf_3,M11,Exponential Smoothing,B0FVKMRJTQ,success,,3,4.333333,86.666667,4.333333,0.866667,-0.133333
week_pbf_3,M11,Exponential Smoothing,B0FXL8R4RS,success,,3,4.333333,141.666667,4.333333,0.541667,0.416667
week_pbf_3,M11,Exponential Smoothing,B0FXL96HWM,success,,3,5.555556,139.68254,5.555556,0.396825,0.396825
week_pbf_3,M11,Exponential Smoothing,B0G3PMF8HY,success,,3,5.277778,51.333332,5.277778,0.633333,-0.486667
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B09L62YVGX,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B09RV49DW5,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B09RVVQWD2,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B18XTX3L,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B1C64GGG,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B8MWQZ1T,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B8MZZ37D,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B9GN2P4L,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B9RY9YMC,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B9Y3YL58,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0B9Y4DL4B,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BG89GBDF,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BGHMLJYD,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BJ1JKY1T,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BJ1JW6PY,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BJ1NZV67,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BZYCBP3C,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0BZYD5VVL,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0C1G82F7Z,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0C1GNZHF7,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0C4XXMZVZ,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0C9GP9ZYC,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CDWJS9J6,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CDWL5QCF,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CG5X113C,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CGL9G1S7,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CH2TV8FC,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CHMCHP2W,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CJLR2RRC,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CNC1P8D7,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CNKHTGHX,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CNQR8JS1,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CNQSGKD3,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CNQVNDVZ,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CPPGCN8X,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CQP4SZWF,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CRH28P3Z,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CWL5CY6S,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CWLBNHQJ,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CYSWN5DJ,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CYSZBGQZ,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0CZ6X8KKY,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D1K7KT6S,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D1TMJ778,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D1TQ9SX3,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D1TST78J,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D1TVCZ1B,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D41179DF,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D6YW956F,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D6Z39PJ9,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D7VK61PM,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D8HSZ3HG,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
week_pbf_3,M12,Exponential Smoothing with Trend and Seasonality,B0D8J44SK7,not_applicable,insufficient_history,0,0.0,0.0,0.0,0.0,0.0
